transaction_id;product_id;customer_id;Product_NAME;transaction_date;online_order;order_status;list_price;standard_cost
13158;44;1881;;19.03.2017;True;Approved;1769,64;1082,36
16644;82;1881;;21.04.2017;True;Approved;1148,64;1082,36
1071;12;1882;;24.08.2017;False;Approved;1231,15;1082,36
7861;90;1882;;24.02.2017;True;Approved;363,01;1082,36
8507;31;1882;;18.03.2017;False;Approved;230,91;1082,36
12092;73;1882;;20.06.2017;True;Approved;1945,43;1082,36
13034;58;1882;;28.03.2017;True;Approved;912,52;1082,36
14627;87;1882;;24.03.2017;False;Approved;1179;
303;48;1883;;18.11.2017;False;Approved;1762,96;
1987;20;1883;;01.06.2017;True;Approved;1775,81;
18875;35;1883;;01.02.2017;True;Approved;1057,51;
1608;88;1884;;05.01.2017;False;Approved;1198,46;770,89
1906;6;1884;;26.02.2017;True;Approved;227,88;770,89
5182;58;1884;;25.02.2017;False;Approved;912,52;770,89
6212;94;1884;;05.08.2017;True;Approved;1635,3;770,89
11969;17;1884;;06.12.2017;True;Approved;1024,66;770,89
16930;4;1884;;03.03.2017;False;Approved;1129,13;770,89
18531;67;1884;;11.02.2017;True;Approved;544,05;770,89
2487;90;1885;;26.12.2017;False;Approved;945,04;770,89
5356;0;1885;;12.05.2017;True;Approved;71,49;770,89
8195;35;1885;;23.03.2017;False;Approved;1403,5;770,89
11799;77;1885;;17.11.2017;False;Approved;1769,64;770,89
14607;46;1885;;16.08.2017;False;Approved;1793,43;770,89
15832;0;1885;;14.11.2017;False;Approved;499,53;770,89
16811;4;1885;;20.05.2017;False;Approved;1483,2;770,89
19114;81;1885;;23.07.2017;True;Approved;1151,96;770,89
19812;80;1885;;13.03.2017;False;Approved;1469,44;770,89
2150;90;1886;;09.05.2017;True;Approved;363,01;770,89
6104;25;1886;;18.08.2017;True;Approved;1538,99;770,89
6676;12;1886;;24.12.2017;True;Approved;1231,15;770,89
16568;40;1886;;06.12.2017;True;Approved;1458,17;770,89
371;44;1887;;28.08.2017;False;Approved;1769,64;770,89
4040;23;1887;;17.02.2017;True;Approved;688,63;770,89
6807;37;1887;;16.09.2017;False;Approved;1793,43;770,89
12913;52;1887;;04.09.2017;False;Approved;1280,28;770,89
13223;44;1887;;17.11.2017;;Approved;1769,64;770,89
13939;20;1887;;25.07.2017;True;Approved;1775,81;770,89
14146;39;1887;;08.01.2017;False;Cancelled;1812,75;770,89
16162;93;1887;;06.04.2017;False;Approved;1065,03;770,89
16376;33;1887;;03.09.2017;True;Approved;1311,44;770,89
17245;20;1887;;02.09.2017;True;Approved;1775,81;770,89
18993;3;1887;;17.01.2017;False;Approved;2091,47;770,89
8721;79;1888;;14.06.2017;True;Approved;1555,58;770,89
10308;24;1888;;03.04.2017;False;Approved;1777,8;770,89
14460;63;1888;;06.07.2017;True;Approved;1483,2;770,89
17289;15;1888;;04.10.2017;False;Approved;958,74;770,89
3429;68;1889;;22.06.2017;False;Approved;1636,9;770,89
10858;57;1889;;30.01.2017;True;Approved;1890,39;770,89
11260;60;1889;;05.01.2017;True;Approved;1977,36;770,89
12023;62;1889;;17.08.2017;True;Approved;478,16;770,89
13340;6;1889;;21.06.2017;True;Approved;227,88;770,89
2425;22;1890;;19.05.2017;False;Approved;60,34;770,89
5239;24;1890;;01.10.2017;True;Approved;1777,8;770,89
10025;55;1890;;29.05.2017;False;Approved;1894,19;770,89
10158;2;1890;;01.05.2017;True;Approved;71,49;770,89
11555;93;1890;;16.02.2017;False;Approved;1065,03;770,89
12341;51;1890;;16.11.2017;False;Approved;2005,66;770,89
13451;67;1890;;24.06.2017;False;Approved;544,05;770,89
17101;65;1890;;09.10.2017;True;Approved;1807,45;770,89
17210;68;1890;;16.01.2017;True;Approved;1636,9;770,89
5755;81;1891;;02.09.2017;False;Approved;586,45;770,89
10867;55;1891;;08.04.2017;True;Approved;1894,19;770,89
12447;33;1891;;27.06.2017;True;Approved;1311,44;770,89
13740;16;1891;;17.08.2017;False;Approved;1661,92;770,89
14558;25;1891;;19.03.2017;True;Approved;1538,99;770,89
15040;37;1891;;10.10.2017;True;Approved;1793,43;770,89
16494;41;1891;;08.10.2017;True;Approved;416,98;770,89
5655;0;1892;;04.01.2017;True;Approved;12,01;770,89
7341;97;1892;;27.05.2017;False;Approved;742,54;770,89
7580;22;1892;;06.09.2017;False;Approved;575,27;770,89
12260;0;1892;;14.09.2017;True;Approved;543,39;770,89
15709;0;1892;;24.03.2017;True;Approved;1689,63;770,89
16522;69;1892;;27.08.2017;False;Approved;1240,31;770,89
834;88;1893;;23.10.2017;False;Approved;1198,46;770,89
1301;85;1893;;12.11.2017;True;Approved;752,64;770,89
2092;20;1893;;14.05.2017;False;Approved;1775,81;770,89
4897;77;1893;;28.12.2017;True;Approved;1240,31;770,89
6278;100;1893;;27.01.2017;False;Approved;1036,59;770,89
17132;43;1893;;14.06.2017;True;Approved;1151,96;770,89
19935;30;1893;;17.08.2017;False;Approved;748,17;770,89
1467;89;1894;;27.08.2017;False;Approved;1812,75;770,89
8744;0;1894;;24.11.2017;False;Approved;71,49;770,89
17569;0;1894;;20.07.2017;True;Approved;71,49;770,89
18628;96;1894;;18.10.2017;True;Approved;1635,3;770,89
3237;69;1895;;30.08.2017;False;Approved;792,9;770,89
7864;67;1895;;28.02.2017;True;Approved;544,05;770,89
11621;61;1895;;13.10.2017;True;Approved;71,16;770,89
12177;27;1895;;07.07.2017;True;Approved;499,53;770,89
14410;0;1895;;06.10.2017;False;Approved;883,91;770,89
14649;97;1895;;23.12.2017;False;Approved;202,62;770,89
3053;92;1896;;19.05.2017;False;Approved;1890,39;770,89
9869;32;1896;;26.01.2017;True;Approved;1179;770,89
15775;86;1896;;24.07.2017;True;Approved;774,53;770,89
1219;87;1897;;14.02.2017;True;Approved;1179;770,89
1704;56;1897;;01.07.2017;True;Approved;183,86;770,89
3912;37;1897;;23.05.2017;True;Approved;1793,43;770,89
4289;41;1897;;10.04.2017;False;Approved;416,98;770,89
13299;41;1897;;29.10.2017;True;Approved;416,98;770,89
14086;67;1897;;19.02.2017;True;Approved;544,05;770,89
15688;81;1897;;08.08.2017;True;Approved;586,45;770,89
4533;25;1898;;10.03.2017;False;Approved;1538,99;770,89
7779;50;1898;;14.09.2017;True;Approved;175,89;770,89
12323;0;1898;;05.11.2017;True;Approved;1294,37;770,89
17195;96;1898;;15.02.2017;False;Approved;1172,78;770,89
17397;40;1898;;06.05.2017;False;Approved;1458,17;770,89
19425;44;1898;;13.05.2017;False;Approved;1769,64;770,89
19630;44;1898;;31.10.2017;False;Approved;1769,64;770,89
3720;93;1899;;15.10.2017;False;Approved;1065,03;770,89
8707;32;1899;;18.04.2017;False;Approved;642,7;770,89
11189;61;1899;;10.03.2017;False;Approved;71,16;770,89
11709;52;1899;;22.04.2017;False;Approved;1280,28;770,89
13020;30;1899;;08.10.2017;False;Approved;748,17;770,89
6017;34;1900;;03.09.2017;True;Approved;774,53;770,89
13146;1;1900;;24.10.2017;False;Approved;1403,5;770,89
15179;5;1900;;09.10.2017;True;Approved;574,64;770,89
19592;18;1900;;18.06.2017;False;Approved;575,27;770,89
7089;53;1901;;19.07.2017;True;Approved;795,34;770,89
8688;73;1901;;25.08.2017;False;Approved;1945,43;770,89
11254;51;1901;;03.03.2017;True;Approved;2005,66;770,89
13572;8;1901;;20.06.2017;True;Approved;1703,52;770,89
13788;89;1901;;01.02.2017;False;Approved;1362,99;770,89
15191;65;1901;;04.04.2017;True;Approved;1807,45;770,89
18623;62;1901;;06.03.2017;False;Approved;478,16;770,89
2793;5;1902;;13.07.2017;False;Approved;574,64;770,89
3195;0;1902;;09.12.2017;False;Approved;638,29;770,89
6638;97;1902;;18.04.2017;False;Approved;202,62;770,89
16544;54;1902;;22.02.2017;True;Approved;1292,84;770,89
16948;87;1902;;08.01.2017;True;Approved;1179;770,89
18153;60;1902;;08.11.2017;True;Approved;1977,36;770,89
5489;23;1903;;19.07.2017;False;Approved;1198,46;770,89
5615;11;1903;;14.12.2017;True;Approved;1775,81;770,89
14548;4;1903;;14.12.2017;False;Approved;1483,2;770,89
19921;38;1903;;20.10.2017;False;Approved;2091,47;770,89
975;0;1904;;23.08.2017;True;Approved;235,63;770,89
7053;0;1904;;21.08.2017;True;Approved;235,63;770,89
12916;4;1904;;24.10.2017;True;Approved;1483,2;770,89
2931;17;1905;;20.12.2017;False;Approved;1024,66;770,89
3500;54;1905;;05.12.2017;False;Approved;1292,84;400,91
3656;97;1905;;29.06.2017;True;Approved;202,62;400,91
6903;12;1905;;06.09.2017;False;Approved;1231,15;400,91
7758;8;1905;;03.02.2017;False;Approved;1703,52;400,91
8792;46;1905;;31.01.2017;True;Approved;1289,85;400,91
10657;23;1905;;07.06.2017;False;Approved;688,63;400,91
11993;45;1905;;15.03.2017;True;Approved;441,49;400,91
12600;47;1905;;09.03.2017;True;Approved;1720,7;400,91
3801;67;1906;;19.10.2017;False;Approved;544,05;400,91
9076;15;1906;;24.05.2017;True;Approved;958,74;400,91
13226;41;1906;;29.12.2017;True;Approved;416,98;400,91
14401;14;1906;;07.12.2017;False;Approved;1386,84;400,91
14938;57;1906;;21.04.2017;False;Approved;1890,39;400,91
19073;53;1906;;13.11.2017;True;Approved;795,34;400,91
1822;0;1907;;11.09.2017;False;Approved;363,01;400,91
7421;33;1907;;31.01.2017;True;Approved;1810;400,91
7424;0;1907;;13.08.2017;True;Approved;12,01;400,91
9559;43;1907;;10.07.2017;True;Approved;1555,58;400,91
1308;0;1908;;16.08.2017;False;Approved;358,39;400,91
5601;40;1908;;14.09.2017;False;Approved;1894,19;400,91
9542;35;1908;;25.02.2017;True;Approved;1403,5;400,91
11897;28;1908;;22.03.2017;False;Approved;1703,52;400,91
14253;31;1908;;02.08.2017;False;Approved;752,64;400,91
17807;21;1908;;29.06.2017;True;Approved;1466,68;400,91
3993;98;1909;;15.08.2017;True;Approved;358,39;400,91
4516;43;1909;;28.02.2017;True;Approved;1151,96;400,91
11223;90;1909;;16.10.2017;False;Approved;363,01;400,91
14295;4;1909;;17.09.2017;True;Approved;1129,13;400,91
15794;63;1909;;01.11.2017;True;Approved;1483,2;400,91
17728;35;1909;;30.07.2017;False;Approved;1057,51;400,91
1018;43;1910;;13.12.2017;False;Approved;1555,58;400,91
2935;0;1910;;06.09.2017;True;Approved;71,16;400,91
17513;59;1910;;20.08.2017;False;Approved;1415,01;400,91
1946;60;1911;;29.09.2017;False;Approved;1977,36;400,91
13802;87;1911;;30.10.2017;False;Approved;1179;400,91
2607;0;1912;;28.10.2017;False;Approved;12,01;400,91
2919;81;1912;;23.04.2017;False;Approved;1151,96;400,91
2957;0;1912;;22.11.2017;False;Approved;12,01;400,91
6928;0;1912;;25.06.2017;True;Approved;235,63;400,91
7130;0;1912;;11.10.2017;False;Approved;569,56;400,91
10031;43;1912;;01.04.2017;False;Approved;1555,58;400,91
12890;53;1912;;11.11.2017;True;Approved;1274,93;400,91
19458;32;1912;;12.03.2017;True;Approved;1179;400,91
19814;27;1912;;01.07.2017;True;Approved;1057,51;400,91
564;45;1913;;18.11.2017;True;Approved;441,49;400,91
2213;90;1913;;13.04.2017;True;Approved;363,01;400,91
2750;6;1913;;25.06.2017;False;Approved;227,88;400,91
3071;31;1913;;29.05.2017;False;Approved;230,91;400,91
3137;56;1913;;21.01.2017;True;Approved;183,86;400,91
3368;93;1913;;09.02.2017;False;Approved;1065,03;400,91
3498;19;1913;;22.07.2017;True;Approved;12,01;400,91
7481;15;1913;;04.06.2017;True;Approved;958,74;400,91
9535;60;1913;;06.09.2017;False;Approved;1977,36;400,91
12660;34;1913;;12.09.2017;False;Approved;774,53;400,91
13754;31;1913;;31.10.2017;False;Approved;230,91;400,91
14147;1;1913;;08.02.2017;True;Approved;1403,5;400,91
18751;85;1913;;16.02.2017;True;Approved;752,64;400,91
1971;45;1914;;18.12.2017;True;Approved;441,49;400,91
2362;28;1914;;03.09.2017;False;Approved;1216,14;400,91
4539;58;1914;;16.05.2017;False;Approved;912,52;400,91
4987;42;1914;;30.10.2017;True;Approved;1810;400,91
7994;87;1914;;28.10.2017;False;Approved;1179;400,91
9595;8;1914;;13.01.2017;False;Approved;1703,52;400,91
13569;27;1914;;17.02.2017;True;Approved;499,53;400,91
17050;2;1914;;24.11.2017;True;Approved;71,49;400,91
8868;3;1915;;30.10.2017;True;Approved;2091,47;400,91
11242;29;1915;;01.04.2017;False;Approved;543,39;400,91
14525;72;1915;;15.10.2017;False;Approved;360,4;400,91
16094;13;1915;;28.05.2017;True;Approved;1163,89;400,91
16363;66;1915;;15.03.2017;False;Approved;590,26;400,91
2431;0;1916;;19.04.2017;False;Approved;71,49;400,91
2579;63;1916;;18.07.2017;True;Approved;1992,93;400,91
4001;34;1916;;08.07.2017;False;Approved;1231,15;400,91
5000;19;1916;;07.03.2017;True;Approved;574,64;400,91
7249;69;1916;;01.02.2017;True;Approved;1240,31;400,91
14834;56;1916;;26.05.2017;True;Approved;688,63;400,91
17967;87;1916;;07.11.2017;False;Approved;1636,9;400,91
1712;82;1917;;08.09.2017;False;Approved;1148,64;400,91
6046;21;1917;;01.04.2017;False;Approved;1071,23;400,91
12222;42;1917;;25.02.2017;False;Approved;1810;400,91
13968;95;1917;;02.12.2017;False;Approved;569,56;400,91
14419;65;1917;;01.06.2017;False;Approved;1807,45;400,91
15571;83;1917;;26.05.2017;False;Approved;2083,94;400,91
16177;54;1917;;19.04.2017;False;Approved;1292,84;400,91
1287;35;1918;;13.10.2017;True;Approved;1057,51;400,91
7761;67;1918;;06.06.2017;False;Approved;544,05;400,91
11487;60;1918;;26.06.2017;True;Approved;1977,36;400,91
11992;13;1918;;29.12.2017;False;Approved;1163,89;400,91
17017;26;1918;;11.09.2017;True;Approved;1992,93;400,91
2547;99;1919;;26.08.2017;False;Approved;1227,34;400,91
3365;61;1919;;19.08.2017;False;Approved;71,16;400,91
5513;9;1919;;01.02.2017;True;Approved;742,54;400,91
10611;55;1919;;16.11.2017;True;Approved;1894,19;400,91
5348;72;1920;;22.10.2017;True;Approved;360,4;400,91
8329;0;1920;;25.10.2017;False;Approved;678,25;400,91
14249;81;1921;;20.11.2017;False;Approved;586,45;400,91
2526;0;1922;;03.02.2017;False;Approved;533,51;400,91
9904;90;1922;;28.09.2017;True;Approved;945,04;400,91
17140;1;1922;;12.01.2017;True;Approved;1873,97;400,91
6503;7;1923;;15.12.2017;True;Approved;980,37;400,91
7236;35;1923;;27.06.2017;False;Approved;1057,51;400,91
8232;63;1923;;16.10.2017;False;Approved;1483,2;400,91
10104;56;1923;;29.04.2017;True;Approved;183,86;400,91
3949;48;1924;;30.10.2017;False;Approved;1762,96;400,91
4296;38;1924;;05.12.2017;False;Approved;1577,53;400,91
14811;69;1924;;09.03.2017;True;Approved;792,9;400,91
2310;15;1925;;10.05.2017;False;Approved;958,74;400,91
5560;82;1925;;22.05.2017;True;Approved;1148,64;400,91
6048;91;1925;;23.07.2017;False;Approved;100,35;400,91
8547;27;1925;;05.07.2017;True;Approved;499,53;400,91
11973;80;1925;;18.12.2017;True;Approved;1073,07;400,91
15097;39;1925;;25.12.2017;False;Approved;1812,75;400,91
16704;17;1925;;14.05.2017;True;Approved;1024,66;400,91
2389;14;1926;;14.03.2017;False;Approved;1842,92;400,91
3348;38;1926;;02.05.2017;True;Approved;2091,47;400,91
7100;0;1926;;12.12.2017;False;Approved;360,4;400,91
8068;92;1926;;25.12.2017;True;Approved;1890,39;400,91
17482;13;1926;;15.04.2017;False;Approved;1577,53;400,91
373;1;1927;;24.06.2017;False;Approved;1403,5;400,91
3662;68;1927;;07.09.2017;False;Approved;1636,9;400,91
12582;92;1927;;01.10.2017;True;Approved;1415,01;400,91
14652;58;1927;;29.08.2017;False;Approved;912,52;400,91
14891;21;1927;;12.04.2017;True;Approved;1071,23;400,91
5539;91;1928;;26.11.2017;False;Approved;642,31;400,91
6971;13;1928;;28.07.2017;False;Approved;1577,53;400,91
716;91;1929;;08.09.2017;True;Approved;100,35;400,91
2772;86;1929;;31.01.2017;False;Approved;235,63;400,91
3571;97;1929;;15.11.2017;True;Approved;202,62;400,91
9007;83;1929;;08.01.2017;False;Approved;2083,94;400,91
12362;30;1929;;09.07.2017;False;Approved;748,17;400,91
15163;2;1929;;17.09.2017;False;Approved;71,49;400,91
1124;36;1930;;09.08.2017;True;Approved;1289,85;400,91
3941;0;1930;;02.07.2017;True;Approved;360,4;400,91
6547;9;1930;;19.02.2017;True;Approved;1216,14;400,91
9736;28;1930;;09.12.2017;False;Approved;1703,52;400,91
14894;25;1930;;13.03.2017;True;Approved;2005,66;400,91
1293;67;1931;;01.01.2017;True;Approved;544,05;400,91
2160;33;1931;;14.05.2017;True;Approved;1311,44;400,91
18365;90;1931;;07.12.2017;False;Approved;363,01;400,91
1138;88;1932;;18.08.2017;True;Approved;1198,46;400,91
1692;77;1932;;21.04.2017;True;Approved;1240,31;400,91
5644;20;1932;;03.03.2017;False;Approved;1775,81;400,91
9912;42;1932;;27.03.2017;True;Approved;1810;400,91
14122;4;1932;;23.03.2017;True;Approved;1129,13;400,91
16078;47;1932;;26.01.2017;False;Approved;1720,7;400,91
16597;59;1932;;02.10.2017;True;Approved;1061,56;400,91
16747;3;1932;;03.05.2017;False;Approved;2091,47;400,91
2972;75;1933;;04.02.2017;False;Approved;1873,97;400,91
3960;38;1933;;29.06.2017;True;Approved;1577,53;400,91
11619;48;1933;;19.11.2017;True;Approved;1762,96;400,91
14008;36;1933;;30.05.2017;True;Approved;945,04;400,91
14283;33;1933;;05.10.2017;True;Approved;1311,44;400,91
16821;74;1933;;06.03.2017;False;Approved;1228,07;400,91
17710;49;1933;;16.09.2017;True;Approved;533,51;400,91
19015;92;1933;;28.09.2017;True;Approved;1415,01;400,91
19581;49;1933;;12.10.2017;;Approved;533,51;400,91
4586;14;1934;;30.04.2017;True;Approved;1386,84;400,91
4863;62;1934;;22.04.2017;True;Approved;478,16;400,91
6879;30;1934;;12.06.2017;False;Approved;748,17;400,91
13829;64;1934;;27.12.2017;False;Approved;1469,44;400,91
13884;69;1934;;29.07.2017;True;Approved;792,9;400,91
18162;79;1934;;12.10.2017;False;Approved;1555,58;400,91
897;46;1935;;02.10.2017;True;Approved;1289,85;400,91
1598;88;1935;;15.01.2017;True;Approved;1198,46;400,91
6227;74;1935;;05.06.2017;True;Approved;1228,07;400,91
6614;92;1935;;03.11.2017;True;Approved;1415,01;400,91
8543;17;1935;;01.01.2017;True;Approved;1024,66;400,91
12570;98;1935;;19.02.2017;False;Approved;358,39;400,91
2264;82;1936;;28.02.2017;True;Approved;1148,64;400,91
5401;8;1936;;13.07.2017;False;Approved;1703,52;400,91
8546;85;1936;;15.03.2017;False;Approved;752,64;400,91
10062;13;1936;;17.08.2017;False;Approved;1163,89;400,91
11702;92;1936;;28.07.2017;False;Approved;1415,01;400,91
12736;9;1936;;03.01.2017;True;Approved;742,54;400,91
19657;10;1936;;14.10.2017;False;Approved;1466,68;400,91
19879;52;1936;;15.01.2017;True;Approved;1280,28;400,91
132;12;1937;;28.09.2017;False;Approved;1231,15;400,91
7482;20;1937;;03.05.2017;False;Approved;1775,81;400,91
12033;52;1937;;26.11.2017;True;Approved;1280,28;400,91
18440;53;1937;;02.07.2017;True;Approved;795,34;400,91
18713;99;1937;;16.01.2017;False;Approved;1227,34;400,91
19025;36;1937;;04.08.2017;;Approved;945,04;400,91
19298;83;1937;;18.05.2017;False;Approved;2083,94;400,91
8874;92;1938;;20.03.2017;False;Approved;1415,01;400,91
9390;63;1938;;15.05.2017;False;Approved;1483,2;400,91
13239;20;1938;;24.02.2017;True;Approved;1775,81;400,91
16247;54;1938;;14.03.2017;True;Approved;1292,84;400,91
1476;31;1939;;13.06.2017;False;Approved;230,91;400,91
2372;18;1939;;15.10.2017;True;Approved;575,27;400,91
138;29;1940;;02.08.2017;False;Approved;1065,03;400,91
12211;93;1940;;20.08.2017;True;Approved;1458,17;400,91
13615;54;1940;;11.08.2017;True;Approved;1807,45;400,91
18652;74;1940;;15.10.2017;False;Approved;1762,96;400,91
1919;57;1941;;16.03.2017;False;Approved;1890,39;161,60
5390;70;1941;;14.04.2017;True;Approved;495,72;161,60
19085;69;1941;;25.12.2017;True;Approved;792,9;161,60
19178;10;1941;;14.05.2017;False;Approved;1466,68;161,60
1499;45;1942;;27.07.2017;False;Approved;980,37;161,60
2561;0;1942;;14.04.2017;True;Approved;12,01;161,60
3380;22;1942;;14.12.2017;True;Approved;575,27;161,60
6680;45;1942;;21.05.2017;True;Approved;980,37;161,60
10272;0;1942;;08.06.2017;False;Approved;100,35;161,60
10291;36;1942;;09.08.2017;True;Approved;1289,85;161,60
15892;0;1942;;04.10.2017;False;Approved;533,51;161,60
19936;77;1942;;13.11.2017;False;Approved;1769,64;161,60
9483;76;1943;;06.03.2017;False;Approved;642,31;161,60
12651;80;1943;;19.02.2017;False;Approved;1073,07;161,60
17645;72;1943;;06.02.2017;True;Approved;360,4;161,60
1194;28;1944;;22.07.2017;False;Approved;1703,52;161,60
2899;13;1944;;06.10.2017;True;Approved;1577,53;161,60
4703;0;1944;;24.04.2017;False;Approved;533,51;161,60
10045;0;1944;;11.01.2017;True;Approved;330,91;161,60
17579;0;1944;;25.12.2017;True;Approved;227,88;161,60
19313;88;1944;;02.03.2017;False;Approved;1661,92;161,60
4764;0;1945;;06.09.2017;True;Approved;533,51;161,60
13031;95;1945;;04.06.2017;False;Approved;1073,07;161,60
18457;90;1945;;28.07.2017;False;Approved;945,04;161,60
977;52;1946;;14.07.2017;True;Approved;1280,28;161,60
1707;62;1946;;03.04.2017;False;Approved;478,16;161,60
1869;62;1946;;14.03.2017;False;Approved;478,16;161,60
2554;70;1946;;08.01.2017;True;Approved;495,72;161,60
3262;84;1946;;14.03.2017;True;Approved;290,62;161,60
5680;48;1946;;23.07.2017;False;Approved;1762,96;161,60
6773;51;1946;;13.02.2017;False;Approved;2005,66;161,60
7162;42;1946;;10.09.2017;False;Approved;1810;161,60
8862;85;1946;;03.10.2017;False;Approved;752,64;161,60
10583;19;1946;;24.08.2017;True;Approved;12,01;161,60
11358;52;1946;;31.01.2017;True;Approved;1280,28;161,60
16164;6;1946;;04.09.2017;True;Approved;227,88;161,60
18539;90;1946;;27.04.2017;False;Approved;363,01;161,60
5997;76;1947;;08.06.2017;False;Approved;642,31;161,60
10130;93;1947;;28.01.2017;True;Approved;1065,03;161,60
10380;45;1947;;20.01.2017;True;Approved;441,49;161,60
10985;82;1947;;13.03.2017;True;Approved;1148,64;161,60
12455;65;1947;;22.04.2017;False;Approved;1807,45;161,60
15250;72;1947;;08.02.2017;False;Approved;360,4;161,60
17036;17;1947;;25.11.2017;False;Approved;1024,66;161,60
17402;91;1947;;27.08.2017;True;Approved;100,35;161,60
17594;94;1947;;20.05.2017;False;Approved;1635,3;161,60
7663;10;1948;;27.02.2017;True;Approved;1466,68;161,60
9369;76;1948;;15.07.2017;True;Approved;642,31;161,60
11213;66;1948;;07.05.2017;True;Approved;590,26;161,60
12976;91;1948;;17.05.2017;False;Approved;100,35;161,60
16460;10;1948;;05.07.2017;False;Approved;1466,68;161,60
2112;4;1949;;09.05.2017;False;Approved;1129,13;161,60
13647;38;1949;;01.12.2017;False;Approved;1577,53;161,60
14415;74;1949;;09.02.2017;False;Approved;1228,07;161,60
15772;48;1949;;13.06.2017;False;Approved;1762,96;161,60
17904;82;1949;;01.08.2017;False;Approved;1148,64;161,60
18156;15;1949;;23.04.2017;True;Approved;958,74;161,60
18759;9;1949;;01.05.2017;True;Approved;742,54;161,60
4980;92;1950;;03.07.2017;True;Approved;1415,01;161,60
6094;32;1950;;07.09.2017;False;Approved;642,7;161,60
7557;8;1950;;17.07.2017;False;Approved;1703,52;161,60
9477;63;1950;;27.09.2017;False;Approved;1483,2;161,60
9727;41;1950;;07.07.2017;False;Approved;416,98;161,60
11570;40;1950;;14.04.2017;False;Approved;1458,17;161,60
12978;40;1950;;24.08.2017;False;Approved;1458,17;161,60
18173;47;1950;;24.12.2017;True;Approved;1720,7;161,60
18450;42;1950;;09.08.2017;True;Approved;1810;161,60
1187;68;1951;;06.04.2017;False;Approved;1636,9;161,60
2894;36;1951;;06.06.2017;False;Approved;945,04;161,60
8597;54;1951;;09.03.2017;True;Approved;1292,84;161,60
9571;5;1951;;06.07.2017;False;Approved;574,64;161,60
9632;19;1951;;31.01.2017;True;Approved;12,01;161,60
10677;85;1951;;03.09.2017;False;Approved;752,64;161,60
11783;72;1951;;03.02.2017;True;Approved;360,4;161,60
16380;1;1951;;21.04.2017;False;Approved;1403,5;161,60
673;61;1952;;08.07.2017;True;Approved;71,16;161,60
4151;15;1952;;25.08.2017;False;Approved;958,74;161,60
4711;66;1952;;25.05.2017;True;Approved;590,26;161,60
8928;24;1952;;02.02.2017;False;Approved;1777,8;161,60
14281;70;1952;;16.06.2017;False;Approved;495,72;161,60
16220;50;1952;;22.01.2017;True;Approved;175,89;161,60
16950;51;1952;;15.10.2017;False;Approved;2005,66;161,60
17035;5;1952;;08.07.2017;False;Approved;574,64;161,60
17137;2;1952;;18.03.2017;False;Approved;71,49;161,60
17317;82;1952;;16.05.2017;False;Approved;1148,64;161,60
5304;34;1953;;28.04.2017;True;Approved;1231,15;161,60
5396;0;1953;;03.05.2017;True;Approved;495,72;161,60
8766;77;1953;;12.08.2017;False;Approved;1769,64;161,60
8767;0;1953;;11.04.2017;False;Approved;100,35;161,60
10529;61;1953;;25.05.2017;True;Approved;586,45;161,60
11031;62;1953;;20.12.2017;False;Approved;1024,66;161,60
16581;32;1953;;18.08.2017;True;Approved;1179;161,60
3215;98;1954;;21.09.2017;True;Approved;358,39;161,60
4827;52;1954;;27.01.2017;True;Approved;1280,28;161,60
7154;90;1954;;12.02.2017;False;Approved;363,01;161,60
8488;68;1954;;24.08.2017;False;Approved;1636,9;161,60
14259;73;1954;;07.07.2017;False;Approved;1945,43;161,60
14535;28;1954;;20.03.2017;False;Approved;1216,14;161,60
15077;8;1954;;07.09.2017;True;Approved;1703,52;161,60
15106;67;1954;;09.07.2017;;Approved;544,05;161,60
18687;7;1954;;20.08.2017;True;Approved;980,37;161,60
4211;100;1955;;17.06.2017;False;Approved;1036,59;161,60
19064;70;1955;;13.10.2017;False;Approved;495,72;161,60
19727;8;1955;;17.01.2017;True;Approved;1703,52;161,60
6473;85;1956;;17.07.2017;False;Approved;752,64;161,60
8979;87;1956;;27.11.2017;False;Approved;1179;161,60
10485;5;1956;;24.10.2017;True;Approved;574,64;161,60
19884;49;1956;;24.06.2017;True;Approved;533,51;161,60
1456;65;1957;;01.05.2017;False;Approved;1807,45;161,60
1463;21;1957;;05.08.2017;True;Approved;1071,23;161,60
4127;43;1957;;11.12.2017;True;Approved;1151,96;161,60
4605;0;1957;;01.05.2017;False;Approved;1285,47;161,60
6692;96;1957;;03.06.2017;False;Approved;1172,78;161,60
7726;58;1957;;14.06.2017;True;Approved;912,52;161,60
7920;31;1957;;16.01.2017;False;Approved;230,91;161,60
9042;15;1957;;10.10.2017;True;Approved;958,74;161,60
10390;52;1957;;07.04.2017;True;Approved;1280,28;161,60
11871;36;1957;;19.06.2017;False;Approved;945,04;161,60
18431;51;1957;;21.03.2017;True;Approved;2005,66;161,60
10773;5;1958;;20.08.2017;True;Approved;574,64;161,60
14958;19;1958;;22.10.2017;True;Approved;12,01;161,60
15433;74;1958;;21.08.2017;False;Approved;1228,07;161,60
19023;18;1958;;16.05.2017;False;Approved;575,27;161,60
3427;43;1959;;16.02.2017;False;Approved;1151,96;161,60
6237;75;1959;;09.02.2017;False;Approved;1873,97;161,60
9062;74;1959;;10.05.2017;True;Approved;1228,07;161,60
9950;86;1959;;26.07.2017;True;Approved;235,63;161,60
13765;2;1959;;03.05.2017;False;Approved;71,49;161,60
